sampleid,x,y
10018,96,1
10019,41,1
10020,864,1
10021,515,1
10022,183,1
10023,286,1
10024,760,1
10025,751,1
10026,170,1
10027,727,1
10028,651,1
10029,416,1
10030,837,1
10031,284,1
10032,256,1
10033,72,1
10034,837,1
10035,494,1
10036,10,1
10037,504,1
10038,896,1
10039,454,1
10040,547,1
10041,223,1
10042,781,1
10043,80,1
10044,680,1
10045,214,1
10046,539,1
10047,727,1
10048,577,1
10049,166,1
10050,500,1
10051,822,1
10052,685,1
10053,812,1
10054,938,1
10055,1008,0
10056,905,1
10057,103,1
10058,912,1
10059,768,1
10060,181,1
10061,743,1
10062,278,1
10063,865,1
10064,582,1
10065,153,1
10066,638,1
10067,69,1
10068,303,1
10069,593,1
10070,339,1
10071,579,1
10072,826,1
10073,351,1
10074,817,1
10075,713,1
10076,738,1
10077,802,1
10078,165,1
10079,372,1
10080,1002,0
10081,856,1
10082,68,1
10083,21,1
10084,605,1
10085,85,1
10086,923,1
10087,362,1
10088,712,1
10089,82,1
10090,861,1
10091,886,1
10092,334,1
10093,749,1
10094,474,1
10095,850,1
10096,981,1
10097,240,1
10098,379,1
10099,88,1
10100,393,1
10101,221,1
10102,401,1
10103,538,1
10104,348,1
10105,805,1
10106,314,1
10107,303,1
10108,485,1
10109,15,1
10110,699,1
10111,147,1
10112,528,1
10113,262,1
10114,699,1
10115,424,1
10116,616,1
10117,486,1
10118,219,1
10119,865,1
10120,430,1
10121,956,1
10122,891,1
10123,621,1
10124,689,1
10125,451,1
10126,381,1
10127,71,1
10128,1024,0
10129,45,1
10130,997,1
10131,544,1
10132,952,1
10133,861,1
10134,80,1
10135,1003,0
10136,1002,0
10137,76,1
10138,55,1
10139,410,1
10140,113,1
10141,927,1
10142,611,1
10143,284,1
10144,368,1
10145,817,1
10146,477,1
10147,159,1
10148,782,1
10149,443,1
10150,545,1
10151,122,1
10152,589,1
10153,282,1
10154,316,1
10155,356,1
10156,1009,0
10157,848,1
10158,128,1
10159,673,1
10160,781,1
10161,42,1
10162,651,1
10163,424,1
10164,196,1
10165,416,1
10166,531,1
10167,295,1
10168,497,1
10169,161,1
10170,358,1
10171,505,1
10172,752,1
10173,266,1
10174,942,1
10175,744,1
10176,627,1
10177,294,1
10178,710,1
10179,348,1
10180,978,1
10181,143,1
10182,78,1
10183,218,1
10184,831,1
10185,905,1
10186,1014,0
10187,904,1
10188,799,1
10189,747,1
10190,632,1
10191,802,1
10192,368,1
10193,553,1
10194,402,1
10195,339,1
10196,614,1
10197,387,1
10198,891,1
10199,341,1
10200,749,1
10201,986,1
10202,135,1
10203,824,1
10204,60,1
10205,7,1
10206,611,1
10207,313,1
10208,880,1
10209,91,1
10210,759,1
10211,486,1
10212,408,1
10213,814,1
10214,154,1
10215,502,1
10216,530,1
10217,911,1
10218,699,1
10219,301,1
10220,947,1
10221,364,1
10222,453,1
10223,953,1
10224,870,1
10225,439,1
10226,16,1
10227,613,1
10228,379,1
10229,296,1
10230,254,1
10231,681,1
10232,14,1
10233,584,1
10234,989,1
10235,198,1
10236,227,1
10237,899,1
10238,428,1
10239,410,1
10240,147,1
10241,90,1
10242,7,1
10243,682,1
10244,484,1
10245,718,1
10246,953,1
10247,863,1
10248,112,1
10249,436,1
10250,883,1
10251,325,1
10252,396,1
10253,127,1
10254,762,1
10255,1021,0
10256,803,1
10257,89,1
10258,845,1
10259,659,1
10260,45,1
10261,318,1
10262,47,1
10263,731,1
10264,193,1
10265,49,1
10266,312,1
10267,790,1
10268,707,1
10269,695,1
10270,785,1
10271,333,1
10272,556,1
10273,833,1
10274,406,1
10275,693,1
10276,532,1
10277,645,1
10278,291,1
10279,520,1
10280,35,1
10281,914,1
10282,61,1
10283,902,1
10284,144,1
10285,738,1
10286,805,1
10287,307,1
10288,310,1
10289,895,1
10290,371,1
10291,949,1
10292,765,1
10293,955,1
10294,521,1
10295,10,1
10296,729,1
10297,104,1
10298,483,1
10299,578,1
10300,565,1
10301,175,1
10302,661,1
10303,197,1
10304,545,1
10305,980,1
10306,956,1
10307,911,1
10308,697,1
10309,10,1
10310,596,1
10311,798,1
10312,711,1
10313,298,1
10314,903,1
10315,889,1
10316,991,1
10317,432,1
10318,846,1
10319,80,1
10320,142,1
10321,197,1
10322,943,1
10323,835,1
10324,662,1
10325,801,1
10326,449,1
10327,958,1
10328,325,1
10329,739,1
10330,38,1
10331,973,1
10332,916,1
10333,1004,0
10334,240,1
10335,621,1
10336,613,1
10337,718,1
10338,388,1
10339,640,1
10340,711,1
10341,716,1
10342,779,1
10343,193,1
10344,569,1
10345,473,1
10346,283,1
10347,581,1
10348,416,1
10349,424,1
10350,289,1
10351,973,1
10352,895,1
10353,441,1
10354,306,1
10355,94,1
10356,208,1
10357,284,1
10358,895,1
10359,172,1
10360,524,1
10361,280,1
10362,493,1
10363,347,1
10364,169,1
10365,840,1
10366,23,1
10367,684,1
10368,690,1
10369,36,1
10370,836,1
10371,338,1
10372,380,1
10373,196,1
10374,405,1
10375,430,1
10376,476,1
10377,593,1
10378,872,1
10379,386,1
10380,444,1
10381,444,1
10382,808,1
10383,265,1
10384,985,1
10385,135,1
10386,268,1
10387,969,1
10388,100,1
10389,456,1
10390,140,1
10391,637,1
10392,425,1
10393,481,1
10394,714,1
10395,993,1
10396,167,1
10397,876,1
10398,84,1
10399,476,1
10400,645,1
10401,972,1
10402,208,1
10403,300,1
10404,953,1
10405,330,1
10406,805,1
10407,248,1
10408,625,1
10409,185,1
10410,861,1
10411,585,1
10412,210,1
10413,168,1
10414,61,1
10415,291,1
10416,403,1
10417,505,1
10418,714,1
10419,859,1
10420,27,1
10421,576,1
10422,55,1
10423,912,1
10424,769,1
10425,314,1
10426,779,1
10427,887,1
10428,737,1
10429,554,1
10430,442,1
10431,74,1
10432,399,1
10433,339,1
10434,571,1
10435,465,1
10436,245,1
10437,232,1
10438,26,1
10439,413,1
10440,960,1
10441,535,1
10442,668,1
10443,144,1
10444,123,1
10445,517,1
10446,658,1
10447,551,1
10448,329,1
10449,180,1
10450,293,1
10451,243,1
10452,18,1
10453,346,1
10454,501,1
10455,248,1
10456,186,1
10457,726,1
10458,328,1
10459,683,1
10460,968,1
10461,469,1
10462,789,1
10463,825,1
10464,500,1
10465,29,1
10466,722,1
10467,551,1
10468,228,1
10469,700,1
10470,136,1
10471,209,1
10472,18,1
10473,325,1
10474,510,1
10475,99,1
10476,197,1
10477,635,1
10478,274,1
10479,566,1
10480,26,1
10481,432,1
10482,858,1
10483,449,1
10484,848,1
10485,949,1
10486,356,1
10487,237,1
10488,998,1
10489,311,1
10490,611,1
10491,281,1
10492,218,1
10493,921,1
10494,953,1
10495,113,1
10496,116,1
10497,410,1
10498,881,1
10499,380,1
10500,697,1
10501,963,1
10502,194,1
10503,893,1
10504,52,1
10505,100,1
10506,209,1
10507,606,1
10508,901,1
10509,143,1
10510,901,1
10511,460,1
10512,37,1
10513,736,1
10514,642,1
10515,293,1
10516,210,1
10517,511,1
10518,263,1
10519,954,1
10520,587,1
10521,336,1
10522,923,1
10523,362,1
10524,540,1
10525,441,1
10526,456,1
10527,761,1
10528,710,1
10529,197,1
10530,1004,0
10531,482,1
10532,454,1
10533,743,1
10534,958,1
10535,753,1
10536,1023,0
10537,676,1
10538,101,1
10539,289,1
10540,999,1
10541,196,1
10542,750,1
10543,687,1
10544,638,1
10545,47,1
10546,872,1
10547,795,1
10548,496,1
10549,218,1
10550,180,1
10551,791,1
10552,654,1
10553,129,1
10554,766,1
10555,805,1
10556,733,1
10557,598,1
10558,437,1
10559,277,1
10560,582,1
10561,479,1
10562,325,1
10563,130,1
10564,334,1
10565,412,1
10566,255,1
10567,757,1
10568,318,1
10569,110,1
10570,802,1
10571,907,1
10572,66,1
10573,490,1
10574,445,1
10575,777,1
10576,472,1
10577,1023,0
10578,281,1
10579,444,1
10580,649,1
10581,827,1
10582,574,1
10583,123,1
10584,56,1
10585,680,1
10586,693,1
10587,432,1
10588,918,1
10589,266,1
10590,352,1
10591,277,1
10592,14,1
10593,819,1
10594,705,1
10595,366,1
10596,709,1
10597,689,1
10598,56,1
10599,371,1
10600,582,1
10601,824,1
10602,532,1
10603,612,1
10604,76,1
10605,242,1
10606,498,1
10607,719,1
10608,88,1
10609,677,1
10610,971,1
10611,980,1
10612,278,1
10613,368,1
10614,356,1
10615,728,1
10616,11,1
10617,450,1
10618,173,1
10619,1015,0
10620,635,1
10621,333,1
10622,592,1
10623,937,1
10624,614,1
10625,78,1
10626,307,1
10627,149,1
10628,517,1
10629,712,1
10630,860,1
10631,453,1
10632,701,1
10633,270,1
10634,403,1
10635,812,1
10636,997,1
10637,829,1
10638,972,1
10639,261,1
10640,517,1
10641,956,1
10642,656,1
10643,435,1
10644,984,1
10645,357,1
10646,759,1
10647,468,1
10648,657,1
10649,481,1
10650,906,1
10651,527,1
10652,573,1
10653,475,1
10654,936,1
10655,201,1
10656,440,1
10657,893,1
10658,806,1
10659,426,1
10660,548,1
10661,849,1
10662,787,1
10663,733,1
10664,892,1
10665,938,1
10666,934,1
10667,253,1
10668,440,1
10669,902,1
10670,145,1
10671,444,1
10672,82,1
10673,390,1
10674,724,1
10675,366,1
10676,210,1
10677,208,1
10678,885,1
10679,625,1
10680,843,1
10681,907,1
10682,71,1
10683,98,1
10684,828,1
10685,982,1
10686,55,1
10687,938,1
10688,639,1
10689,1000,1
10690,959,1
10691,69,1
10692,484,1
10693,967,1
10694,175,1
10695,621,1
10696,515,1
10697,682,1
10698,78,1
10699,222,1
10700,623,1
10701,960,1
10702,719,1
10703,860,1
10704,135,1
10705,805,1
10706,323,1
10707,115,1
10708,805,1
10709,221,1
10710,425,1
10711,644,1
10712,74,1
10713,653,1
10714,609,1
10715,915,1
10716,875,1
10717,100,1
10718,469,1
10719,154,1
10720,354,1
10721,709,1
10722,37,1
10723,712,1
10724,791,1
10725,279,1
10726,487,1
10727,411,1
10728,72,1
10729,638,1
10730,458,1
10731,983,1
10732,39,1
10733,1015,0
10734,20,1
10735,322,1
10736,96,1
10737,695,1
10738,273,1
10739,850,1
10740,262,1
10741,670,1
10742,107,1
10743,165,1
10744,745,1
10745,147,1
10746,236,1
10747,386,1
10748,902,1
10749,643,1
10750,819,1
10751,861,1
10752,53,1
10753,82,1
10754,653,1
10755,34,1
10756,647,1
10757,313,1
10758,733,1
10759,456,1
10760,310,1
10761,630,1
10762,594,1
10763,430,1
10764,960,1
10765,902,1
10766,912,1
10767,107,1
10768,561,1
10769,313,1
10770,10,1
10771,675,1
10772,274,1
10773,767,1
10774,657,1
10775,640,1
10776,947,1
10777,107,1
10778,583,1
10779,292,1
10780,687,1
10781,939,1
10782,287,1
10783,753,1
10784,116,1
10785,479,1
10786,941,1
10787,803,1
10788,121,1
10789,459,1
10790,823,1
10791,902,1
10792,85,1
10793,756,1
10794,739,1
10795,992,1
10796,326,1
10797,724,1
10798,627,1
10799,22,1
10800,988,1
10801,521,1
10802,678,1
10803,74,1
10804,644,1
10805,541,1
10806,542,1
10807,552,1
10808,1012,0
10809,586,1
10810,883,1
10811,50,1
10812,488,1
10813,691,1
10814,866,1
10815,311,1
10816,535,1
10817,142,1
10818,107,1
10819,693,1
10820,303,1
10821,769,1
10822,126,1
10823,616,1
10824,555,1
10825,159,1
10826,365,1
10827,166,1
10828,8,1
10829,842,1
10830,535,1
10831,732,1
10832,873,1
10833,582,1
10834,190,1
10835,432,1
10836,577,1
10837,151,1
10838,442,1
10839,977,1
10840,751,1
10841,61,1
10842,720,1
10843,511,1
10844,489,1
10845,213,1
10846,509,1
10847,157,1
10848,334,1
10849,255,1
10850,524,1
10851,389,1
10852,927,1
10853,840,1
10854,797,1
10855,561,1
10856,331,1
10857,706,1
10858,989,1
10859,933,1
10860,146,1
10861,768,1
10862,396,1
10863,520,1
10864,133,1
10865,935,1
10866,606,1
10867,61,1
10868,101,1
10869,832,1
10870,477,1
10871,245,1
10872,615,1
10873,408,1
10874,67,1
10875,140,1
10876,530,1
10877,518,1
10878,668,1
10879,197,1
10880,540,1
10881,706,1
10882,565,1
10883,683,1
10884,432,1
10885,191,1
10886,1004,0
10887,907,1
10888,733,1
10889,1008,0
10890,622,1
10891,279,1
10892,398,1
10893,889,1
10894,841,1
10895,30,1
10896,370,1
10897,67,1
10898,259,1
10899,522,1
10900,270,1
10901,269,1
10902,355,1
10903,666,1
10904,798,1
10905,111,1
10906,82,1
10907,45,1
10908,675,1
10909,57,1
10910,378,1
10911,926,1
10912,59,1
10913,948,1
10914,53,1
10915,643,1
10916,640,1
10917,553,1
10918,1001,0
10919,279,1
10920,7,1
10921,872,1
10922,506,1
10923,331,1
10924,940,1
10925,194,1
10926,875,1
10927,536,1
10928,747,1
10929,861,1
10930,457,1
10931,818,1
10932,165,1
10933,990,1
10934,217,1
10935,594,1
10936,824,1
10937,787,1
10938,738,1
10939,564,1
10940,425,1
10941,522,1
10942,301,1
10943,656,1
10944,896,1
10945,811,1
10946,364,1
10947,357,1
10948,692,1
10949,624,1
10950,932,1
10951,376,1
10952,685,1
10953,281,1
10954,1006,0
10955,8,1
10956,420,1
10957,995,1
10958,985,1
10959,774,1
10960,507,1
10961,567,1
10962,176,1
10963,880,1
10964,373,1
10965,944,1
10966,831,1
10967,955,1
10968,720,1
10969,754,1
10970,33,1
10971,980,1
10972,557,1
10973,674,1
10974,913,1
10975,111,1
10976,763,1
10977,488,1
10978,182,1
10979,323,1
10980,530,1
10981,762,1
10982,845,1
10983,782,1
10984,108,1
10985,874,1
10986,352,1
10987,495,1
10988,725,1
10989,950,1
10990,956,1
10991,371,1
10992,730,1
10993,943,1
10994,237,1
10995,958,1
10996,472,1
10997,99,1
10998,251,1
10999,920,1
11000,666,1
11001,954,1
11002,381,1
11003,527,1
11004,981,1
11005,127,1
11006,253,1
11007,482,1
11008,952,1
11009,45,1
11010,688,1
11011,378,1
11012,988,1
11013,906,1
11014,914,1
11015,942,1
11016,517,1
11017,901,1
11018,717,1
11019,550,1
11020,637,1
11021,751,1
11022,366,1
11023,884,1
11024,878,1
11025,93,1
11026,434,1
11027,356,1
11028,746,1
11029,975,1
11030,50,1
11031,271,1
11032,672,1
11033,615,1
11034,429,1
11035,322,1
11036,61,1
11037,658,1
11038,415,1
11039,401,1
11040,327,1
11041,856,1
11042,105,1
11043,806,1
11044,377,1
11045,349,1
11046,165,1
11047,50,1
11048,517,1
11049,991,1
11050,763,1
11051,991,1
11052,160,1
11053,367,1
11054,117,1
11055,332,1
11056,883,1
11057,83,1
11058,611,1
11059,503,1
11060,99,1
11061,534,1
11062,414,1
11063,227,1
11064,274,1
11065,480,1
11066,493,1
11067,422,1
11068,397,1
11069,284,1
11070,168,1
11071,587,1
11072,227,1
11073,723,1
11074,308,1
11075,688,1
11076,267,1
11077,587,1
11078,105,1
11079,462,1
11080,138,1
11081,67,1
11082,356,1
11083,691,1
11084,144,1
11085,505,1
11086,522,1
11087,626,1
11088,991,1
11089,158,1
11090,336,1
11091,212,1
11092,998,1
11093,917,1
11094,536,1
11095,476,1
11096,48,1
11097,308,1
11098,228,1
11099,554,1
11100,355,1
11101,364,1
11102,851,1
11103,703,1
11104,266,1
11105,141,1
11106,61,1
11107,1014,0
11108,447,1
11109,316,1
11110,899,1
11111,65,1
11112,82,1
11113,761,1
11114,921,1
11115,165,1
11116,443,1
11117,954,1
11118,590,1
11119,841,1
11120,1022,0
11121,792,1
11122,494,1
11123,521,1
11124,368,1
11125,497,1
11126,813,1
11127,817,1
11128,458,1
11129,486,1
11130,291,1
11131,155,1
11132,404,1
11133,174,1
11134,386,1
11135,1004,0
11136,115,1
11137,222,1
11138,206,1
11139,113,1
11140,471,1
11141,899,1
11142,619,1
11143,405,1
11144,106,1
11145,846,1
11146,505,1
11147,879,1
11148,155,1
11149,212,1
11150,69,1
11151,495,1
11152,416,1
11153,209,1
11154,331,1
11155,179,1
11156,271,1
11157,589,1
11158,436,1
11159,4,1
11160,913,1
11161,1001,0
11162,952,1
11163,582,1
11164,352,1
11165,640,1
11166,67,1
11167,470,1
11168,1022,0
11169,467,1
11170,473,1
11171,669,1
11172,636,1
11173,773,1
11174,1002,0
11175,920,1
11176,868,1
11177,581,1
11178,930,1
11179,271,1
11180,781,1
11181,300,1
11182,147,1
11183,749,1
11184,623,1
11185,655,1
11186,853,1
11187,995,1
11188,308,1
11189,303,1
11190,18,1
11191,462,1
11192,982,1
11193,810,1
11194,548,1
11195,601,1
11196,517,1
11197,345,1
11198,103,1
11199,15,1
11200,35,1
11201,826,1
11202,537,1
11203,365,1
11204,234,1
11205,428,1
11206,959,1
11207,902,1
11208,727,1
11209,410,1
11210,86,1
11211,510,1
11212,19,1
11213,133,1
11214,825,1
11215,870,1
11216,620,1
11217,888,1
11218,854,1
11219,731,1
11220,492,1
11221,728,1
11222,499,1
11223,140,1
11224,372,1
11225,816,1
11226,667,1
11227,692,1
11228,178,1
11229,291,1
11230,924,1
11231,11,1
11232,410,1
11233,449,1
11234,614,1
11235,262,1
11236,125,1
11237,604,1
11238,725,1
11239,621,1
11240,418,1
11241,574,1
11242,830,1
11243,915,1
11244,973,1
11245,914,1
11246,173,1
11247,183,1
11248,282,1
11249,847,1
11250,42,1
11251,757,1
11252,503,1
11253,345,1
11254,457,1
11255,189,1
11256,191,1
11257,989,1
11258,359,1
11259,74,1
11260,776,1
11261,488,1
11262,601,1
11263,770,1
11264,969,1
11265,622,1
11266,845,1
11267,832,1
11268,702,1
11269,340,1
11270,34,1
11271,86,1
11272,494,1
11273,536,1
11274,283,1
11275,816,1
11276,102,1
11277,158,1
11278,898,1
11279,504,1
11280,1001,0
11281,645,1
11282,566,1
11283,948,1
11284,714,1
11285,461,1
11286,143,1
11287,276,1
11288,275,1
11289,633,1
11290,440,1
11291,67,1
11292,298,1
11293,796,1
11294,972,1
11295,170,1
11296,453,1
11297,533,1
11298,118,1
11299,700,1
11300,548,1
11301,850,1
11302,585,1
11303,169,1
11304,431,1
11305,286,1
11306,526,1
11307,494,1
11308,517,1
11309,969,1
11310,191,1
11311,488,1
11312,196,1
11313,372,1
11314,507,1
11315,21,1
11316,642,1
11317,365,1
11318,391,1
11319,1,1
11320,991,1
11321,817,1
11322,846,1
11323,997,1
11324,692,1
11325,432,1
11326,203,1
11327,716,1
11328,482,1
11329,403,1
11330,586,1
11331,272,1
11332,51,1
11333,466,1
11334,811,1
11335,796,1
11336,912,1
11337,1020,0
11338,990,1
11339,593,1
11340,503,1
11341,854,1
11342,325,1
11343,570,1
11344,173,1
11345,546,1
11346,611,1
11347,21,1
11348,751,1
11349,997,1
11350,862,1
11351,471,1
11352,383,1
11353,710,1
11354,541,1
11355,366,1
11356,104,1
11357,224,1
11358,44,1
11359,242,1
11360,1020,0
11361,36,1
11362,672,1
11363,906,1
11364,585,1
11365,958,1
11366,610,1
11367,762,1
11368,348,1
11369,192,1
11370,253,1
11371,955,1
11372,41,1
11373,970,1
11374,692,1
11375,35,1
11376,577,1
11377,728,1
11378,468,1
11379,672,1
11380,28,1
11381,678,1
11382,364,1
11383,517,1
11384,327,1
11385,817,1
11386,454,1
11387,797,1
11388,720,1
11389,855,1
11390,400,1
11391,762,1
11392,311,1
11393,314,1
11394,157,1
11395,517,1
11396,348,1
11397,794,1
11398,132,1
11399,39,1
11400,208,1
11401,477,1
11402,438,1
11403,270,1
11404,929,1
11405,982,1
11406,726,1
11407,561,1
11408,725,1
11409,91,1
11410,280,1
11411,962,1
11412,77,1
11413,760,1
11414,299,1
11415,981,1
11416,87,1
11417,750,1
11418,275,1
11419,329,1
11420,962,1
11421,577,1
11422,585,1
11423,130,1
11424,1021,0
11425,41,1
11426,730,1
11427,778,1
11428,138,1
11429,703,1
11430,756,1
11431,785,1
11432,113,1
11433,983,1
11434,160,1
11435,315,1
11436,355,1
11437,688,1
11438,261,1
11439,612,1
11440,257,1
11441,608,1
11442,169,1
11443,573,1
11444,650,1
11445,606,1
11446,826,1
11447,636,1
11448,437,1
11449,312,1
11450,249,1
11451,879,1
11452,684,1
11453,146,1
11454,705,1
11455,128,1
11456,322,1
11457,491,1
11458,254,1
11459,111,1
11460,37,1
11461,339,1
11462,83,1
11463,213,1
11464,922,1
11465,612,1
11466,661,1
11467,726,1
11468,201,1
11469,365,1
11470,809,1
11471,125,1
11472,300,1
11473,145,1
11474,839,1
11475,407,1
11476,272,1
11477,417,1
11478,260,1
11479,969,1
11480,720,1
11481,544,1
11482,358,1
11483,644,1
11484,780,1
11485,265,1
11486,525,1
11487,892,1
11488,567,1
11489,937,1
11490,647,1
11491,879,1
11492,281,1
11493,790,1
11494,741,1
11495,818,1
11496,890,1
11497,458,1
11498,580,1
11499,955,1
11500,359,1
11501,50,1
11502,729,1
11503,658,1
11504,335,1
11505,498,1
11506,882,1
11507,379,1
11508,934,1
11509,936,1
11510,197,1
11511,212,1
11512,785,1
11513,462,1
11514,44,1
11515,961,1
11516,72,1
11517,819,1
11518,315,1
11519,487,1
11520,198,1
11521,898,1
11522,164,1
11523,851,1
11524,431,1
11525,1017,0
11526,436,1
11527,650,1
11528,809,1
11529,661,1
11530,87,1
11531,845,1
11532,262,1
11533,779,1
11534,518,1
11535,346,1
11536,88,1
11537,362,1
11538,117,1
11539,785,1
11540,77,1
11541,405,1
11542,165,1
11543,225,1
11544,887,1
11545,527,1
11546,59,1
11547,744,1
11548,727,1
11549,885,1
11550,526,1
11551,847,1
11552,373,1
11553,947,1
11554,700,1
11555,334,1
11556,105,1
11557,751,1
11558,772,1
11559,581,1
11560,455,1
11561,551,1
11562,237,1
11563,930,1
11564,482,1
11565,635,1
11566,23,1
11567,84,1
11568,144,1
11569,56,1
11570,496,1
11571,724,1
11572,585,1
11573,861,1
11574,235,1
11575,220,1
11576,866,1
11577,886,1
11578,806,1
11579,636,1
11580,188,1
11581,409,1
11582,641,1
11583,759,1
11584,93,1
11585,381,1
11586,551,1
11587,73,1
11588,276,1
11589,746,1
11590,161,1
11591,181,1
11592,119,1
11593,194,1
11594,222,1
11595,936,1
11596,468,1
11597,731,1
11598,492,1
11599,366,1
11600,771,1
11601,435,1
11602,380,1
11603,844,1
11604,506,1
11605,449,1
11606,905,1
11607,477,1
11608,225,1
11609,248,1
11610,241,1
11611,973,1
11612,424,1
11613,784,1
11614,752,1
11615,369,1
11616,128,1
11617,769,1
11618,587,1
11619,644,1
11620,878,1
11621,368,1
11622,165,1
11623,955,1
11624,23,1
11625,729,1
11626,235,1
11627,589,1
11628,393,1
11629,414,1
11630,374,1
11631,327,1
11632,684,1
11633,319,1
11634,505,1
11635,338,1
11636,382,1
11637,352,1
11638,333,1
11639,232,1
11640,365,1
11641,1019,0
11642,872,1
11643,372,1
11644,136,1
11645,42,1
11646,157,1
11647,283,1
11648,736,1
11649,684,1
11650,1009,0
11651,958,1
11652,169,1
11653,427,1
11654,375,1
11655,335,1
11656,842,1
11657,207,1
11658,408,1
11659,60,1
11660,594,1
11661,185,1
11662,690,1
11663,576,1
